"path","before","after","backup"
"C:\Users\Junior\.gemini\antigravity-ide\skills\vercel-react-best-practices\AGENTS.md","EEBA523AD0ED5166AE5B78080E0334EA4F90CBEF4F3D926542EAEC0A3029B7FB","729C2125356629E19F03175D7F01441EA484E5EF7C4115CE01D4CF151A07AB4F","C:\Users\Junior\.codex\instruction-remediation\2026-09-06\EEBA523AD0ED5166AE5B78080E0334EA4F90CBEF4F3D926542EAEC0A3029B7FB.txt"
"C:\Users\Junior\.gemini\config\skills\vercel-react-best-practices\AGENTS.md","EEBA523AD0ED5166AE5B78080E0334EA4F90CBEF4F3D926542EAEC0A3029B7FB","729C2125356629E19F03175D7F01441EA484E5EF7C4115CE01D4CF151A07AB4F","C:\Users\Junior\.codex\instruction-remediation\2026-09-06\EEBA523AD0ED5166AE5B78080E0334EA4F90CBEF4F3D926542EAEC0A3029B7FB.txt"
"C:\Users\Junior\.zcode\cli\plugins\cache\claude-plugins-official\vercel\0.45.1\skills\react-best-practices\AGENTS.md","6327EFCCE0C631580CEE5BF2DCAC8F884A81172A0261FA3C8CA458A72F603165","40464BEA9EBA07B971BD4374214881DED3F54235129F531C65FFCADD35F3C022","C:\Users\Junior\.codex\instruction-remediation\2026-09-06\6327EFCCE0C631580CEE5BF2DCAC8F884A81172A0261FA3C8CA458A72F603165.txt"
"C:\Users\Junior\.zcode\cli\plugins\cache\claude-plugins-official\vercel\0.45.1\skills\react-best-practices\upstream\AGENTS.md","6327EFCCE0C631580CEE5BF2DCAC8F884A81172A0261FA3C8CA458A72F603165","40464BEA9EBA07B971BD4374214881DED3F54235129F531C65FFCADD35F3C022","C:\Users\Junior\.codex\instruction-remediation\2026-09-06\6327EFCCE0C631580CEE5BF2DCAC8F884A81172A0261FA3C8CA458A72F603165.txt"
"C:\Users\Junior\Documents\0 - Dev\Hub Imports\.agents\skills\vercel-react-best-practices\AGENTS.md","0CE5E7DDE32086C7923B879E201E63383D19EEFF855C7C2082F25A94AE46095A","098654FE2DEFD9B9B5CDA1159CA518BB01D844D223BE3B42094AE3309357718E","C:\Users\Junior\.codex\instruction-remediation\2026-09-06\0CE5E7DDE32086C7923B879E201E63383D19EEFF855C7C2082F25A94AE46095A.txt"
"C:\Users\Junior\Documents\0 - Dev\hub\.agents\skills\vercel-react-best-practices\AGENTS.md","FC93E7421177BBF869CCE892BC60A6C83A4517D974BC3BF65C4E2C1E58A6CCF6","33F3A3CA90759B3BEAB5565C9787A07788CB7B380F10A25D1CD8A33E1283797A","C:\Users\Junior\.codex\instruction-remediation\2026-09-06\FC93E7421177BBF869CCE892BC60A6C83A4517D974BC3BF65C4E2C1E58A6CCF6.txt"
"C:\Users\Junior\.codex\.tmp\plugins\plugins\build-web-apps\skills\react-best-practices\rules\advanced-event-handler-refs.md","029F0C929C665FB9263B8C72A44E50610CAF94A6E22A8142821A84482EDA825D","FD850E131143AB185538DE5BBE9DFC89A3934D77618755BB01CFA295076AFC7D","C:\Users\Junior\.codex\instruction-remediation\2026-09-06\029F0C929C665FB9263B8C72A44E50610CAF94A6E22A8142821A84482EDA825D.txt"
"C:\Users\Junior\.codex\plugins\cache\openai-curated-remote\vercel\0.21.4\skills\react-best-practices\rules\advanced-event-handler-refs.md","A3097EDEECFB2FF6851CD66ED8CDF0617C3C88180504BEE824AA6E75A215BBBC","A076C743CA25428D2F35BE179EED9D95BED5737A664A67621FAB5A9409881944","C:\Users\Junior\.codex\instruction-remediation\2026-09-06\A3097EDEECFB2FF6851CD66ED8CDF0617C3C88180504BEE824AA6E75A215BBBC.txt"
"C:\Users\Junior\.codex\skills\vercel-react-best-practices\rules\advanced-event-handler-refs.md","029F0C929C665FB9263B8C72A44E50610CAF94A6E22A8142821A84482EDA825D","FD850E131143AB185538DE5BBE9DFC89A3934D77618755BB01CFA295076AFC7D","C:\Users\Junior\.codex\instruction-remediation\2026-09-06\029F0C929C665FB9263B8C72A44E50610CAF94A6E22A8142821A84482EDA825D.txt"
"C:\Users\Junior\.copilot\skills\vercel-react-best-practices\rules\advanced-event-handler-refs.md","029F0C929C665FB9263B8C72A44E50610CAF94A6E22A8142821A84482EDA825D","FD850E131143AB185538DE5BBE9DFC89A3934D77618755BB01CFA295076AFC7D","C:\Users\Junior\.codex\instruction-remediation\2026-09-06\029F0C929C665FB9263B8C72A44E50610CAF94A6E22A8142821A84482EDA825D.txt"
"C:\Users\Junior\.gemini\antigravity-backup\skills\vercel-react-best-practices\rules\advanced-event-handler-refs.md","029F0C929C665FB9263B8C72A44E50610CAF94A6E22A8142821A84482EDA825D","FD850E131143AB185538DE5BBE9DFC89A3934D77618755BB01CFA295076AFC7D","C:\Users\Junior\.codex\instruction-remediation\2026-09-06\029F0C929C665FB9263B8C72A44E50610CAF94A6E22A8142821A84482EDA825D.txt"
"C:\Users\Junior\.gemini\antigravity-ide\skills\vercel-react-best-practices\rules\advanced-event-handler-refs.md","029F0C929C665FB9263B8C72A44E50610CAF94A6E22A8142821A84482EDA825D","FD850E131143AB185538DE5BBE9DFC89A3934D77618755BB01CFA295076AFC7D","C:\Users\Junior\.codex\instruction-remediation\2026-09-06\029F0C929C665FB9263B8C72A44E50610CAF94A6E22A8142821A84482EDA825D.txt"
"C:\Users\Junior\.gemini\config\skills\vercel-react-best-practices\rules\advanced-event-handler-refs.md","029F0C929C665FB9263B8C72A44E50610CAF94A6E22A8142821A84482EDA825D","FD850E131143AB185538DE5BBE9DFC89A3934D77618755BB01CFA295076AFC7D","C:\Users\Junior\.codex\instruction-remediation\2026-09-06\029F0C929C665FB9263B8C72A44E50610CAF94A6E22A8142821A84482EDA825D.txt"
"C:\Users\Junior\.zcode\cli\plugins\cache\claude-plugins-official\vercel\0.45.1\skills\react-best-practices\rules\advanced-event-handler-refs.md","A3097EDEECFB2FF6851CD66ED8CDF0617C3C88180504BEE824AA6E75A215BBBC","A076C743CA25428D2F35BE179EED9D95BED5737A664A67621FAB5A9409881944","C:\Users\Junior\.codex\instruction-remediation\2026-09-06\A3097EDEECFB2FF6851CD66ED8CDF0617C3C88180504BEE824AA6E75A215BBBC.txt"
"C:\Users\Junior\.zcode\cli\plugins\cache\claude-plugins-official\vercel\0.45.1\skills\react-best-practices\upstream\rules\advanced-event-handler-refs.md","A3097EDEECFB2FF6851CD66ED8CDF0617C3C88180504BEE824AA6E75A215BBBC","A076C743CA25428D2F35BE179EED9D95BED5737A664A67621FAB5A9409881944","C:\Users\Junior\.codex\instruction-remediation\2026-09-06\A3097EDEECFB2FF6851CD66ED8CDF0617C3C88180504BEE824AA6E75A215BBBC.txt"
"C:\Users\Junior\Documents\0 - Dev\Hub Imports\.agents\skills\vercel-react-best-practices\rules\advanced-event-handler-refs.md","029F0C929C665FB9263B8C72A44E50610CAF94A6E22A8142821A84482EDA825D","FD850E131143AB185538DE5BBE9DFC89A3934D77618755BB01CFA295076AFC7D","C:\Users\Junior\.codex\instruction-remediation\2026-09-06\029F0C929C665FB9263B8C72A44E50610CAF94A6E22A8142821A84482EDA825D.txt"
"C:\Users\Junior\Documents\0 - Dev\hub\.agents\skills\vercel-react-best-practices\rules\advanced-event-handler-refs.md","A3097EDEECFB2FF6851CD66ED8CDF0617C3C88180504BEE824AA6E75A215BBBC","A076C743CA25428D2F35BE179EED9D95BED5737A664A67621FAB5A9409881944","C:\Users\Junior\.codex\instruction-remediation\2026-09-06\A3097EDEECFB2FF6851CD66ED8CDF0617C3C88180504BEE824AA6E75A215BBBC.txt"
"C:/Users/Junior/.codex/plugins/cache/openai-bundled/sites/0.1.57/skills/sites-building/references/environment.md","9E6D4B2A73E707EE33A2D8BF200726DBF320ADDA8EF0BE165E92468208654A88","14FAAB9C1C838BB9BBFD3CF8F67DC2325475D6485204A9EACDE92CE372C50FD0","C:\Users\Junior\.codex\instruction-remediation\2026-09-06\9E6D4B2A73E707EE33A2D8BF200726DBF320ADDA8EF0BE165E92468208654A88.txt"
